title,stars,text,bin_pelayanan,bin_fasilitas,predicted_labels_1,sentiment,prob_layanan,prob_fasilitas
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,fisioterapi sip,1,0,['pelayanan'],positive,0.978050172328949,0.0030641348566859
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,terimakasih atas semua pelayanan yang sudah diberikan,1,0,['pelayanan'],positive,0.9970194697380066,0.0044547510333359
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,keseluruhan baik,1,1,"['pelayanan', 'fasilitas']",positive,0.9979727864265442,0.9438813924789428
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,klinik imunisasi anak dokternya ramah bidannya baik penjelasan sangat detail,1,0,['pelayanan'],positive,0.9982481002807616,0.008206196129322
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,terima kasih atas pelayanannya dokter ramah perawat ramah pelayanan cepat semua memuaskan tidak membedakan2kan,1,0,['pelayanan'],positive,0.9973069429397584,0.0048357644118368
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,petugas ramah sopan dan mudah dimengerti dalam memberikan informasisukses selalu,1,0,['pelayanan'],positive,0.9987643957138062,0.0245686694979667
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,rs dr oen menurut saya rumah sakit terbaik di surakartasolo baik dari segi peralatan rs perawatanpelayanan fasilitas baik untuk pasien maupun penunggupengunjung,1,1,"['pelayanan', 'fasilitas']",positive,0.9968344569206238,0.9855951070785522
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan baik,1,0,['pelayanan'],positive,0.9971689581871032,0.0045655374415218
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,bangkrut,1,1,"['pelayanan', 'fasilitas']",negative,0.7680692672729492,0.7249106168746948
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,terimakasih sudah dibantu operasinya,1,0,['pelayanan'],neutral,0.99346125125885,0.0092887105420231
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,sangat puas pelayanannya cepat dokternya baik dan jelas dlm memberi informasi perawatnya baik dan ramah tempat nyaman dan bersih,1,1,"['pelayanan', 'fasilitas']",positive,0.9973779916763306,0.9877127408981324
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayananya bagus dokter dan perawatnya baik dan ramah,1,0,['pelayanan'],positive,0.9977220892906188,0.0057887858711183
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan memuaskan dan sangat baik,1,0,['pelayanan'],positive,0.9976316690444946,0.0053984010592103
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,puas sekali dengan segala pelayanan yang diberikan mulai kecepatan pelayanan igd dokter bidan dll,1,0,['pelayanan'],positive,0.996652901172638,0.0040401299484074
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,cukup memuaskan,1,1,"['pelayanan', 'fasilitas']",positive,0.9973217844963074,0.9474454522132874
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,tempatnya nyaman pelayanan bagus satpam juga memenuhi aturan yang berlaku untuk tidak memperbolehkan anak dibawah umur untuk ikut ke ruang inap,1,1,"['pelayanan', 'fasilitas']",positive,0.9950891137123108,0.9774829149246216
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan bagus semua memuaskan petugas ramah,1,0,['pelayanan'],positive,0.9977194666862488,0.0056960931979119
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,sangat bagus pelayanannya memuaskan terutama ruang kemo terapiperawat nya sangat ramahramah ruangan nya juga sangat bersih dan nyaman,1,1,"['pelayanan', 'fasilitas']",positive,0.9964696168899536,0.991027534008026
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,perawatnya baik ramah ruang nya juga bersih nyaman dokter baik,1,1,"['pelayanan', 'fasilitas']",positive,0.9944320321083068,0.9936734437942504
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,sangat puas,1,1,"['pelayanan', 'fasilitas']",positive,0.9983699917793274,0.5564008355140686
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,nyaman tempat nya bersih pelayan nan suster perawat nya tamah garcepp siap siaga puas degan pelayan nan dan tempat nya,1,1,"['pelayanan', 'fasilitas']",positive,0.9965202808380128,0.989870011806488
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,lt 8 utara terbaik perawatnya bagus bagus terima kasih,1,1,"['pelayanan', 'fasilitas']",positive,0.9970012307167052,0.9891370534896852
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,sangat bagus pelayanannya,1,0,['pelayanan'],positive,0.9970598816871644,0.0044901152141392
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,sangat puas atas pelayanan di rs droen kandang sapi,1,0,['pelayanan'],positive,0.9947295784950256,0.003049285383895
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan bagus dan ramah,1,0,['pelayanan'],positive,0.9970811009407043,0.0045556011609733
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanannya sangat bagus alhamdulillah lancar lahiran disini banyak membantu petugasnya ramah² terimakasih banyak,1,0,['pelayanan'],positive,0.9980430603027344,0.0068685607984662
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,perawatan nya sangat puas dan baik,1,0,['pelayanan'],positive,0.9986477494239808,0.0122248129919171
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan bintang 5 sedang mnjalni pngobatan kemoterapi perawat dan staff disini santun ramah baik sekali menjelaskan dgn sgt rinci perihal hal hal blm dimergerti sbg pasien yg bru menjalani program kemo merasa terbantu sekaligus puas dgn pelayanan disini terimakasih salam sehat,1,0,['pelayanan'],positive,0.9967183470726012,0.0042502097785472
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayananya memuaskan perawat dokternya ramah ramah pasien masuk langsung di layani kususnya juga ruang kemoterapi,1,1,"['pelayanan', 'fasilitas']",positive,0.998727023601532,0.876767098903656
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan di dr oen kandang sapi sangat baik operasi gigi bungsu tercover bpjs full pasien tidak dibedabeda kan nurses sangat helpful dari pasien datang sampai pulang,1,0,['pelayanan'],positive,0.997046172618866,0.004708741325885
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,petugas ruang kemoterapi pelayananya bagus dan memuaskan perawatnya sangat ramahramah semua fasilitasnya juga bagus,1,1,"['pelayanan', 'fasilitas']",positive,0.9974886178970336,0.986861288547516
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,rumah sakit dgn pelayanan baik ramah prima sedia 24jam sangat sangat baik,1,0,['pelayanan'],positive,0.9989820122718812,0.0209325347095727
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan sangat baik penanganan sangat cepat respon petugas atau dokter suster yang baik terima kasih untuk rumah sakit dr oen kandang sapi solo,1,0,['pelayanan'],positive,0.9974104762077332,0.0049841138534247
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan cepat tepat dan profesional terimakasih rs dr oen solo,1,0,['pelayanan'],positive,0.9943711161613464,0.0028953913133591
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan memuaskan,1,0,['pelayanan'],positive,0.9966070652008056,0.0039813360199332
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,bagus pelayanannya perawat dan dokter ramah,1,0,['pelayanan'],positive,0.9972456693649292,0.0047319629229605
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,perawatannya memuaskan dokter dan tenaga medisnya ramah,1,0,['pelayanan'],positive,0.9972708821296692,0.0051204534247517
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,sangat baik untuk pelayanan rs dr oen kandang sapi dari mulai pelayanan perawat dokter ahli gizi terimakasih dr oen kandang sapi solo,1,0,['pelayanan'],positive,0.9954991936683656,0.0032882750965654
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan dirumah sakit ini baik banget dari dokter dan perawatnya ramah satsetterimakasih sudah merawat anak kami sampai sembuh semoga segala kebaikan seluruh crew rumah sakit ini dapat balasan dari allah swt aamiin,1,0,['pelayanan'],positive,0.997452676296234,0.0053211371414363
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan sudah bagus pertahankan,1,0,['pelayanan'],positive,0.9985925555229188,0.0103740338236093
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,puas dengan layanan dr oen semoga semakin maju,1,0,['pelayanan'],positive,0.9906366467475892,0.0024833537172526
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,luar biasa,1,1,"['pelayanan', 'fasilitas']",positive,0.99350243806839,0.97992205619812
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan bagus memuaskan,1,0,['pelayanan'],positive,0.9974742531776428,0.005051699001342
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan baik perawat dokter spesialis dokter jaga baik memberikan pelayanan sepenuh hati,1,0,['pelayanan'],positive,0.9976886510849,0.0056065022945404
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,terimakasih dr oen pelayanan dari igd pendaftaran ruang perawatan sangat memuaskan ramah makanan enak enak semua,1,1,"['pelayanan', 'fasilitas']",positive,0.9985538125038148,0.9679536819458008
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan bagus untuk hasilnya juga cepat mantapp,1,0,['pelayanan'],positive,0.998754620552063,0.0155916372314095
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,sangat amat ramah dari semua petugas dirumah sakit ini mulai dri securityperawatandokterdan petugas kantin pun ramah semua,1,0,['pelayanan'],positive,0.9984972476959229,0.0113105317577719
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,sehat aman nyaman,0,1,['fasilitas'],positive,0.0521775968372821,0.9970521926879884
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,alhamdulillah perawatan di rs ini tergolong cepat dan tepat perawat hcu juga telaten maturnuwun semoga bapak seya lekas membaik aamiin allohumma aamiin,1,0,['pelayanan'],positive,0.994093120098114,0.00338233448565
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,bagus pelayanan,1,0,['pelayanan'],positive,0.9980136156082152,0.0064714318141341
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan dr oen kandang sapi ramah cepat dan memuaskan,1,0,['pelayanan'],positive,0.9958427548408508,0.0034668729640543
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,4,alkhamdulilah pelayanan memuaskan semua ramah slalu melayani yg terbaiktrimakasih rs dok uen kadang sapi solo,1,0,['pelayanan'],positive,0.9968785047531128,0.0043193669989705
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,selama menjalani perawatan di dr oen kandang sapi kami selaku keluarga pasien maupun pasien sendiri mendapatkan perawatan pelayanan serta kemudahan yang menurut kami luar biasa terima kasih atas dedikasi dari seluruh tim perawat administrasi dokter mauoun petugas gizi dan petugas kebersihan sekiriti yang memberikan pelayanan luar biasa,1,0,['pelayanan'],positive,0.9965708255767822,0.0041955905035138
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan ramah dan bagus,1,0,['pelayanan'],positive,0.9979719519615172,0.0064470856450498
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan bagus semoga yg sakit segera diberi kesembuhan aamiin,1,0,['pelayanan'],positive,0.99649578332901,0.0042322948575019
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,4,pemberian pelayanan keperawatan yg ramah dan mengedukasi dengan baik,1,0,['pelayanan'],positive,0.9973959922790528,0.0051154713146388
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,rumah sakit langganan sejak 40 thn yg lalu semakin tahun pelayanannya makin baik dr staff pendaftaran dokter suster satpam bahkan cleaning service pun memberi pelayanan yg baik ramah,1,0,['pelayanan'],positive,0.9960758090019226,0.0036313429009169
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,rs dr oen pelayanan yang sangat memuaskan ruangan yang sangat bersih juga pelayanan yang sangat ramah dan kompeten pegawainya good,1,1,"['pelayanan', 'fasilitas']",positive,0.9969423413276672,0.9896212816238404
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan bagus,1,0,['pelayanan'],positive,0.9970431923866272,0.0044243624433875
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,aman nyaman bersih rekomen banget untuk wisata kesehatan,0,1,['fasilitas'],positive,0.0098543781787157,0.994181215763092
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,baik dan ramah tempat bersih,0,1,['fasilitas'],positive,0.1969164609909057,0.9979064464569092
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,Kata sifat layanan SM dari staf perawatannya yang ramah dokter ramah,1,0,['pelayanan'],positive,0.9963533878326416,0.003892347915098
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,sangat bagus,1,1,"['pelayanan', 'fasilitas']",positive,0.9973289966583252,0.9802247881889344
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,4,semoga bisa lebih bagus lagi pelayanannya,1,0,['pelayanan'],positive,0.9959685802459716,0.0037095467559993
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,saya puas dengan layanan yang diberikan oleh rs dr oen kandang sapi pelayanan cepat perawat ramah dokter ramah dan tentunya akan membantu proses penyembuhan lebih cepat terima kasih rumah sakit dr oen kandang sapi,1,0,['pelayanan'],positive,0.996000111103058,0.0036015748046338
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,rs yang pelayanannya sangat baik staff pendaftaran perawat igd yang sangat ramah menjelaskan alur dan perawatan dengan baik perawat dan dokter yang juga baik profesional ramah pulaa dari dulu selalu cinta sama rs ini dari lahir disini dirawat apapun percaya dengan dokterdokter disinii sukses terus rs dokter oen kandang sapi,1,0,['pelayanan'],positive,0.9970092177391052,0.0045403945259749
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan sangat memuaskanperawatnya pelayanan nya ramah,1,0,['pelayanan'],positive,0.9987698197364808,0.0130202388390898
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,sangat puas dan terimakasih,1,0,['pelayanan'],positive,0.9987034797668456,0.177572876214981
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,4,sudah dua kali pengalaman ranap disini semoga kedepannya lebih ditingkatkan kualitas maupun kuantitasnya terimakasih perawat yang sabar dalam merawat pasien,1,0,['pelayanan'],positive,0.9979678988456726,0.0074673593044281
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,sangat ramah perawatnya dan sangat memuaskan pelayanannya,1,0,['pelayanan'],positive,0.9966088533401488,0.0040384726598858
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan memuaskan,1,0,['pelayanan'],positive,0.9966070652008056,0.0039813360199332
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan sdh bagus staff karyawan suster dan dokter juga ramah sedikit tambahan mungkin untuk tempat tunggu di area ruang picuicu bisa di tambahi fasilitas seperti dispenser air minum,1,1,"['pelayanan', 'fasilitas']",positive,0.997654139995575,0.9835540056228638
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan bagus semua nakernya ramah,1,0,['pelayanan'],positive,0.9982728958129884,0.0077347587794065
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,fasilitas bagus nyaman dan teduh untuk sembuh,0,1,['fasilitas'],positive,0.0031474570278078,0.9873830676078796
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayananya sangan memuaskan,1,0,['pelayanan'],positive,0.997092604637146,0.0045065716840326
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,bangkrut,1,1,"['pelayanan', 'fasilitas']",negative,0.7680694460868835,0.7249107956886292
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayananny ramah,1,0,['pelayanan'],positive,0.9968186616897584,0.0042826370336115
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,sangat baik,1,1,"['pelayanan', 'fasilitas']",positive,0.9976772665977478,0.9782962799072266
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,1,pelayanan bag lab krng ramahgalak dan judes² bgtkami merujuk sampel ke oen kansa tp kurir kami dimarah²intim saya jg dimarah²in seperti tidak punya sopan santun unggah ungguh apakah rs yg biasa menangani pasien bpjs memang sepreti ini pelayanananyaini kalau tidak ada bpjs pasti semua pasien berpalng krena tingkah karyawan yg g tau adab,1,0,['pelayanan'],negative,0.9980477094650269,0.0097525715827941
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,sangat puas sekali dengan fasilitaa dan penangananya,1,0,['pelayanan'],positive,0.9991275668144226,0.4472744762897491
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,puas sekali dengan pelayanan dr oen kandang sapi,1,0,['pelayanan'],positive,0.9935546517372132,0.0027517946437001
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan baik hanya saja ketika mengantri di poli pengantar yang lebih dari 1 orang ikut duduk di kursi tunggu membuat pasien yang seharusnya diutamakan bisa duduk di kursi tunggu poli menjadi berdiri pengalaman pribadi,1,0,['pelayanan'],positive,0.998368203639984,0.4834872782230377
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,terima kasih utk pelayanan nya ibuibu suster kemoterapi sangat memuaskan sekali suster nya ramah dan sangat baik hati sangat mensuport sekali utk penyembuhan pasienpasien terima kasih utk dokter hermawan sdh memberikan pelayanan terbaik,1,0,['pelayanan'],positive,0.9969968795776368,0.004433992318809
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,cukup puas dengan pelayanan disini fasilitas lengkap ada wfi dan lain lain linkungan bersih,1,1,"['pelayanan', 'fasilitas']",positive,0.993339478969574,0.9897740483283995
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,rumasakit gercep bersih dan pelayanan ramah paling oenting adem ruang tunggunya,1,1,"['pelayanan', 'fasilitas']",positive,0.9950152039527892,0.9931871891021729
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanannya bagus perawatnya ramah dan baik semua fasilitas dan kebersihannya keren terjaga selalu dibersihkan,1,1,"['pelayanan', 'fasilitas']",positive,0.9967774748802184,0.9899543523788452
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,Bagus,1,1,"['pelayanan', 'fasilitas']",positive,0.9975020289421082,0.9728571772575378
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,4,bagus,1,1,"['pelayanan', 'fasilitas']",positive,0.9975020289421082,0.9728571772575378
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan bgus,1,0,['pelayanan'],positive,0.9963919520378112,0.0038193839136511
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan bagus,1,0,['pelayanan'],positive,0.9970431923866272,0.0044243624433875
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan rumah sakit petugasnya sangat ramah dan melayani pasien dengan baik,1,0,['pelayanan'],positive,0.9963041543960572,0.0037874414119869
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,Ramah dan Hospy Bersih,1,1,"['pelayanan', 'fasilitas']",positive,0.9489703178405762,0.9974727034568788
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,ruang kemoterapi sangat bagus perawatnya sangat ramah sangat baik komunikatif sekali sm pasien,1,1,"['pelayanan', 'fasilitas']",positive,0.9980549812316896,0.9615932703018188
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,rekomendasi pelayan di dr oen jebres sukses selalu,1,0,['pelayanan'],positive,0.9947031140327454,0.0037874286063015
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,keseluruhan pelayanannya sangat memuaskan dokter perawat dan bidannya ramah tidak membedakan antara pasien bpjs ataupun regulerbayar pribadi,1,0,['pelayanan'],positive,0.996076762676239,0.0035965987481176
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,baik,1,1,"['pelayanan', 'fasilitas']",positive,0.9963538646697998,0.9859720468521118
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,rumah sakit yang direkomendasikan,1,1,"['pelayanan', 'fasilitas']",positive,0.9196311831474304,0.979323387145996
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,sangat puas pelayanan baik semua perawat dan administrasi sangat mempermudah pasien dan keluarga,1,0,['pelayanan'],positive,0.9977686405181884,0.0062028644606471
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan sangat bagus,1,0,['pelayanan'],positive,0.9977359771728516,0.0056645236909389
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanannya sangat baguscepatperawat dan karyawan yg lain juga ramah,1,0,['pelayanan'],positive,0.9986647367477416,0.0114554464817047
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan nya sangat baik dan memuaskan perawat dan satpam nya juga ramah ramah dan tanggap ruangan nya bersih toilet dan fasilitas lain nya juga bersih dan rapi terimakasih banyak untuk semua tenaga medis di lantai 8 utara,1,1,"['pelayanan', 'fasilitas']",positive,0.9966475367546082,0.9907156229019164
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,sangat bagus dan ruang rumah sakit bersih nyaman dan ramah pelayanan nya,1,1,"['pelayanan', 'fasilitas']",positive,0.996182143688202,0.9915526509284972
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,4,pelayanan memuaskan,1,0,['pelayanan'],positive,0.9966070652008056,0.0039813360199332
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,dari pelayananya bagusfasilatas bersihpara petugasnya jg ramah,1,1,"['pelayanan', 'fasilitas']",positive,0.9967831373214722,0.9899834394454956
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,baik,1,1,"['pelayanan', 'fasilitas']",positive,0.9963538646697998,0.9859720468521118
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,Friendly yang sangat cepat memuaskan2,1,0,['pelayanan'],positive,0.998874008655548,0.0452961139380931
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,mantap gan pelayanan sangat memuaskan,1,0,['pelayanan'],positive,0.9973723888397216,0.0049635474570095
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,sangat baik,1,1,"['pelayanan', 'fasilitas']",positive,0.9976772665977478,0.9782962799072266
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,sangat baik pelayanan,1,0,['pelayanan'],positive,0.998016119003296,0.0065286941826343
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,Bersyukur,1,1,"['pelayanan', 'fasilitas']",positive,0.9929393529891968,0.8472679257392883
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,4,bagus,1,1,"['pelayanan', 'fasilitas']",positive,0.9975020289421082,0.9728571772575378
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,semua team medis dari igd sampai semua keperawatan memuaskan sukses dan jaya buat semua team rumah sakit dr oen kandang sapi solo,1,0,['pelayanan'],positive,0.989570379257202,0.003000323427841
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,bagus,1,1,"['pelayanan', 'fasilitas']",positive,0.9975020289421082,0.9728571772575378
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,nyaman bersih dingin fasilitas bagus susternya baikk,1,1,"['pelayanan', 'fasilitas']",positive,0.9958180785179138,0.991526424884796
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,trimakasih untuk pelayanan nya suami saya 1minggu dirawat perawatnya sangat ramah dan sabar menu makanan juga selalu ganti jd tidak bosan dan menerapkan 4 sehat 5 sempurna semoga semakin berkembang sukses selalu,1,0,['pelayanan'],positive,0.9984513521194458,0.1938768774271011
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,Fisioterapinya mantaaaaap,1,0,['pelayanan'],positive,0.99153733253479,0.0029608714394271
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,saya di rawat di rs dr oen kandang sapi karna operasi cabut gigisaya di rawat selama 3hr 2malam selama di rawatsaya selalu mendapatkan pelayanan yg baik dan memuaskan terimakasih dr aokspbm dan perawat lantai 8 utara,1,0,['pelayanan'],positive,0.9947383999824524,0.0034157026093453
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,maju terus rumah sakitku,0,0,[],neutral,0.1306558698415756,0.2500304281711578
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,staff sangat sigap dan ramah fasilitas modern dan sangat ter update,1,1,"['pelayanan', 'fasilitas']",positive,0.995271384716034,0.992111325263977
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan yg sangat memuaskan,1,0,['pelayanan'],positive,0.9972057938575744,0.0046450700610876
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan di instalasi rehabilitasi mediknya oke,1,0,['pelayanan'],positive,0.9969443678855896,0.0047870613634586
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayananya cepat petugasnya ramah,1,0,['pelayanan'],positive,0.9969834685325624,0.0045168665237724
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,pelayanan cepat perawat dan dokter berpengalaman,1,0,['pelayanan'],positive,0.9951856732368468,0.0032122796401381
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,memuaskan,1,0,['pelayanan'],positive,0.997624933719635,0.3979779481887817
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,rs swasta ter baik sejauh ini menurut saya benar2 teduh untuk sembuh,1,1,"['pelayanan', 'fasilitas']",positive,0.9932166934013368,0.9887964725494384
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,terimakasih pelayanan nya pelayanan nya memuaskan,1,0,['pelayanan'],positive,0.9973540306091307,0.0049986047670245
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,wow pelayanannya manatap,1,0,['pelayanan'],positive,0.9964642524719238,0.0039391117170453
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,ini rs swasta yg bagus di solo aku dpet rekomn dri reception hotel dan bener bgt tempatnya nyaman lumyan cepet pelayannya ditanya juga mau obat yg di suntikdmnum keduanya jga bisa terus suami sya abis di suntik obat bisa tiduran dulu istrhat dlu dsna poli umum di lt b1 yaaa,1,1,"['pelayanan', 'fasilitas']",positive,0.9957019686698914,0.9474968910217284
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,tempat pelayanan pasilitas memuaskan,1,1,"['pelayanan', 'fasilitas']",positive,0.9968037605285645,0.9770711064338684
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,tetap pertahankan pelayanan primanya,1,0,['pelayanan'],positive,0.9972639083862304,0.0050697633996605
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,terimakasih untuk dr oen kandang sapi yg telah memfasilitasi dan mengijinkan kami untuk study banding di rs oen kandang sapi semoga semakin sukses aamiin,1,0,['pelayanan'],positive,0.9216492176055908,0.0024844477884471
RUMAH SAKIT Dr. OEN KANDANG SAPI SOLO,5,mantap pelayanan terbaik rumah sakit se kota solo,1,0,['pelayanan'],positive,0.9933267831802368,0.0028088090475648
